Time in s;CH 2 BITBUS;Time in 250ns TICS;Delta TICs;TIME in ps;Delta in ps;;
0.008545604;0;34182;21;8545604;5344;"#5344 com_rxin = 0;";
0.008548256;1;34193;11;8548256;2652;"#2652 com_rxin = 1;";
0.008550936;0;34204;11;8550936;2680;"#2680 com_rxin = 0;";
0.008553584;1;34214;10;8553584;2648;"#2648 com_rxin = 1;";
0.00857226;0;34289;75;8572260;18676;"#18676 com_rxin = 0;";
0.008574908;1;34300;11;8574908;2648;"#2648 com_rxin = 1;";
0.008579232;0;34317;17;8579232;4324;"#4324 com_rxin = 0;";
0.008579328;1;34317;0;8579328;96;"#96 com_rxin = 1;";
0.008579368;0;34317;0;8579368;40;"#40 com_rxin = 0;";
0.008580144;1;34321;4;8580144;776;"#776 com_rxin = 1;";
0.009056004;0;36224;1903;9056004;475860;"#475860 com_rxin = 0;";
0.009058648;1;36235;11;9058648;2644;"#2644 com_rxin = 1;";
0.009061336;0;36245;10;9061336;2688;"#2688 com_rxin = 0;";
0.00906398;1;36256;11;9063980;2644;"#2644 com_rxin = 1;";
0.009066668;0;36267;11;9066668;2688;"#2688 com_rxin = 0;";
0.009069316;1;36277;10;9069316;2648;"#2648 com_rxin = 1;";
0.009072004;0;36288;11;9072004;2688;"#2688 com_rxin = 0;";
0.009074648;1;36299;11;9074648;2644;"#2644 com_rxin = 1;";
0.009077336;0;36309;10;9077336;2688;"#2688 com_rxin = 0;";
0.00907998;1;36320;11;9079980;2644;"#2644 com_rxin = 1;";
0.009082668;0;36331;11;9082668;2688;"#2688 com_rxin = 0;";
0.009085316;1;36341;10;9085316;2648;"#2648 com_rxin = 1;";
0.009088004;0;36352;11;9088004;2688;"#2688 com_rxin = 0;";
0.009090648;1;36363;11;9090648;2644;"#2644 com_rxin = 1;";
0.009093336;0;36373;10;9093336;2688;"#2688 com_rxin = 0;";
0.00909598;1;36384;11;9095980;2644;"#2644 com_rxin = 1;";
0.009098672;0;36395;11;9098672;2692;"#2692 com_rxin = 0;";
0.009117316;1;36469;74;9117316;18644;"#18644 com_rxin = 1;";
0.009120004;0;36480;11;9120004;2688;"#2688 com_rxin = 0;";
0.009122648;1;36491;11;9122648;2644;"#2644 com_rxin = 1;";
0.009125336;0;36501;10;9125336;2688;"#2688 com_rxin = 0;";
0.009130648;1;36523;22;9130648;5312;"#5312 com_rxin = 1;";
0.009133336;0;36533;10;9133336;2688;"#2688 com_rxin = 0;";
0.00913598;1;36544;11;9135980;2644;"#2644 com_rxin = 1;";
0.009138672;0;36555;11;9138672;2692;"#2692 com_rxin = 0;";
0.009141316;1;36565;10;9141316;2644;"#2644 com_rxin = 1;";
0.00915734;0;36629;64;9157340;16024;"#16024 com_rxin = 0;";
0.009165316;1;36661;32;9165316;7976;"#7976 com_rxin = 1;";
